zipcode,area,bet,bath,sqft,type,built,year,price,house_id
94536.0,Centerville,3.0,3.0,1387.0,Single Family,1997.0,0.0,876691.0,3038
94536.0,Centerville,3.0,3.0,1387.0,Single Family,1997.0,7318.0,235500.0,3038
94536.0,Centerville,3.0,3.0,1387.0,Single Family,1997.0,7177.0,255000.0,3038
94536.0,Centerville,3.0,3.0,1387.0,Single Family,1997.0,6626.0,315000.0,3038
94536.0,Centerville,3.0,3.0,1387.0,Single Family,1997.0,5540.0,448000.0,3038
94536.0,Centerville,3.0,3.0,1387.0,Single Family,1997.0,5670.0,657000.0,3038
94538.0,Downtown,3.0,3.0,1430.0,Townhouse,2000.0,0.0,867440.0,3039
94538.0,Downtown,3.0,3.0,1430.0,Townhouse,2000.0,6057.0,350045.0,3039
94538.0,Downtown,3.0,3.0,1430.0,Townhouse,2000.0,3991.0,355000.0,3039
94538.0,Downtown,3.0,3.0,1430.0,Townhouse,2000.0,263.0,810000.0,3039
94538.0,Downtown,3.0,3.0,1430.0,Townhouse,2000.0,,nan,3039
94538.0,Downtown,3.0,3.0,1430.0,Townhouse,2000.0,,nan,3039
94538.0,Baylands,,2.0,2861.0,,2008.0,0.0,nan,3040
94538.0,Baylands,,2.0,2861.0,,2008.0,264.0,809000.0,3040
94538.0,Baylands,,2.0,2861.0,,2008.0,264.0,809000.0,3040
94538.0,Baylands,,2.0,2861.0,,2008.0,,nan,3040
94538.0,Baylands,,2.0,2861.0,,2008.0,,nan,3040
94538.0,Baylands,,2.0,2861.0,,2008.0,,nan,3040
94538.0,28 Palms,3.0,2.0,1232.0,Single Family,1966.0,0.0,866393.0,3041
94538.0,28 Palms,3.0,2.0,1232.0,Single Family,1966.0,1174.0,526000.0,3041
94538.0,28 Palms,3.0,2.0,1232.0,Single Family,1966.0,780.0,752000.0,3041
94538.0,28 Palms,3.0,2.0,1232.0,Single Family,1966.0,266.0,813500.0,3041
94538.0,28 Palms,3.0,2.0,1232.0,Single Family,1966.0,,nan,3041
94538.0,28 Palms,3.0,2.0,1232.0,Single Family,1966.0,,nan,3041
94536.0,Cabrillo,3.0,2.0,1148.0,Single Family,1957.0,0.0,882523.0,3042
94536.0,Cabrillo,3.0,2.0,1148.0,Single Family,1957.0,265.0,826000.0,3042
94536.0,Cabrillo,3.0,2.0,1148.0,Single Family,1957.0,,nan,3042
94536.0,Cabrillo,3.0,2.0,1148.0,Single Family,1957.0,,nan,3042
94536.0,Cabrillo,3.0,2.0,1148.0,Single Family,1957.0,,nan,3042
94536.0,Cabrillo,3.0,2.0,1148.0,Single Family,1957.0,,nan,3042
94539.0,East Industrial,3.0,3.0,1670.0,Townhouse,2004.0,0.0,931166.0,3043
94539.0,East Industrial,3.0,3.0,1670.0,Townhouse,2004.0,4126.0,679000.0,3043
94539.0,East Industrial,3.0,3.0,1670.0,Townhouse,2004.0,3809.0,450000.0,3043
94539.0,East Industrial,3.0,3.0,1670.0,Townhouse,2004.0,269.0,815000.0,3043
94539.0,East Industrial,3.0,3.0,1670.0,Townhouse,2004.0,,nan,3043
94539.0,East Industrial,3.0,3.0,1670.0,Townhouse,2004.0,,nan,3043
94536.0,Cabrillo,3.0,2.0,1484.0,Single Family,1965.0,0.0,893129.0,3044
94536.0,Cabrillo,3.0,2.0,1484.0,Single Family,1965.0,270.0,830000.0,3044
94536.0,Cabrillo,3.0,2.0,1484.0,Single Family,1965.0,,nan,3044
94536.0,Cabrillo,3.0,2.0,1484.0,Single Family,1965.0,,nan,3044
94536.0,Cabrillo,3.0,2.0,1484.0,Single Family,1965.0,,nan,3044
94536.0,Cabrillo,3.0,2.0,1484.0,Single Family,1965.0,,nan,3044
94555.0,Northgate,3.0,3.0,1910.0,Single Family,1972.0,0.0,865551.0,3045
94555.0,Northgate,3.0,3.0,1910.0,Single Family,1972.0,272.0,802300.0,3045
94555.0,Northgate,3.0,3.0,1910.0,Single Family,1972.0,,nan,3045
94555.0,Northgate,3.0,3.0,1910.0,Single Family,1972.0,,nan,3045
94555.0,Northgate,3.0,3.0,1910.0,Single Family,1972.0,,nan,3045
94555.0,Northgate,3.0,3.0,1910.0,Single Family,1972.0,,nan,3045
94555.0,Ardenwood,3.0,2.0,1241.0,Single Family,1984.0,0.0,883786.0,3046
94555.0,Ardenwood,3.0,2.0,1241.0,Single Family,1984.0,2404.0,825000.0,3046
94555.0,Ardenwood,3.0,2.0,1241.0,Single Family,1984.0,,nan,3046
94555.0,Ardenwood,3.0,2.0,1241.0,Single Family,1984.0,,nan,3046
94555.0,Ardenwood,3.0,2.0,1241.0,Single Family,1984.0,,nan,3046
94555.0,Ardenwood,3.0,2.0,1241.0,Single Family,1984.0,,nan,3046
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,0.0,858033.0,3047
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,8081.0,179000.0,3047
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,6715.0,240000.0,3047
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,2557.0,820000.0,3047
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,,nan,3047
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,,nan,3047
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,0.0,882602.0,3048
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,1112.0,720000.0,3048
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,2679.0,823000.0,3048
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,,nan,3048
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,,nan,3048
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,,nan,3048
94555.0,Northgate,4.0,2.0,1400.0,Single Family,1969.0,0.0,874455.0,3049
94555.0,Northgate,4.0,2.0,1400.0,Single Family,1969.0,290.0,815000.0,3049
94555.0,Northgate,4.0,2.0,1400.0,Single Family,1969.0,,nan,3049
94555.0,Northgate,4.0,2.0,1400.0,Single Family,1969.0,,nan,3049
94555.0,Northgate,4.0,2.0,1400.0,Single Family,1969.0,,nan,3049
94555.0,Northgate,4.0,2.0,1400.0,Single Family,1969.0,,nan,3049
94536.0,Cherry-Guardino,3.0,3.0,1423.0,Single Family,1987.0,0.0,891898.0,3050
94536.0,Cherry-Guardino,3.0,3.0,1423.0,Single Family,1987.0,292.0,830000.0,3050
94536.0,Cherry-Guardino,3.0,3.0,1423.0,Single Family,1987.0,,nan,3050
94536.0,Cherry-Guardino,3.0,3.0,1423.0,Single Family,1987.0,,nan,3050
94536.0,Cherry-Guardino,3.0,3.0,1423.0,Single Family,1987.0,,nan,3050
94536.0,Cherry-Guardino,3.0,3.0,1423.0,Single Family,1987.0,,nan,3050
94536.0,Cabrillo,3.0,2.0,1107.0,Single Family,1958.0,0.0,880037.0,3051
94536.0,Cabrillo,3.0,2.0,1107.0,Single Family,1958.0,8249.0,179000.0,3051
94536.0,Cabrillo,3.0,2.0,1107.0,Single Family,1958.0,2997.0,389000.0,3051
94536.0,Cabrillo,3.0,2.0,1107.0,Single Family,1958.0,4597.0,147000.0,3051
94536.0,Cabrillo,3.0,2.0,1107.0,Single Family,1958.0,2194.0,621000.0,3051
94536.0,Cabrillo,3.0,2.0,1107.0,Single Family,1958.0,293.0,825000.0,3051
94536.0,Glenmoor,3.0,2.0,1268.0,Single Family,1959.0,0.0,869178.0,3052
94536.0,Glenmoor,3.0,2.0,1268.0,Single Family,1959.0,7654.0,208500.0,3052
94536.0,Glenmoor,3.0,2.0,1268.0,Single Family,1959.0,296.0,819000.0,3052
94536.0,Glenmoor,3.0,2.0,1268.0,Single Family,1959.0,,nan,3052
94536.0,Glenmoor,3.0,2.0,1268.0,Single Family,1959.0,,nan,3052
94536.0,Glenmoor,3.0,2.0,1268.0,Single Family,1959.0,,nan,3052
94538.0,South Sundale,4.0,2.0,1744.0,Single Family,1963.0,0.0,887845.0,3053
94538.0,South Sundale,4.0,2.0,1744.0,Single Family,1963.0,298.0,830000.0,3053
94538.0,South Sundale,4.0,2.0,1744.0,Single Family,1963.0,,nan,3053
94538.0,South Sundale,4.0,2.0,1744.0,Single Family,1963.0,,nan,3053
94538.0,South Sundale,4.0,2.0,1744.0,Single Family,1963.0,,nan,3053
94538.0,South Sundale,4.0,2.0,1744.0,Single Family,1963.0,,nan,3053
94538.0,28 Palms,4.0,2.0,1387.0,Single Family,1965.0,0.0,882384.0,3054
94538.0,28 Palms,4.0,2.0,1387.0,Single Family,1965.0,7725.0,177000.0,3054
94538.0,28 Palms,4.0,2.0,1387.0,Single Family,1965.0,2294.0,660000.0,3054
94538.0,28 Palms,4.0,2.0,1387.0,Single Family,1965.0,2807.0,382500.0,3054
94538.0,28 Palms,4.0,2.0,1387.0,Single Family,1965.0,2607.0,420000.0,3054
94538.0,28 Palms,4.0,2.0,1387.0,Single Family,1965.0,299.0,822000.0,3054
94536.0,Cabrillo,3.0,3.0,1565.0,Townhouse,1995.0,0.0,878462.0,3055
94536.0,Cabrillo,3.0,3.0,1565.0,Townhouse,1995.0,7989.0,215000.0,3055
94536.0,Cabrillo,3.0,3.0,1565.0,Townhouse,1995.0,5309.0,395000.0,3055
94536.0,Cabrillo,3.0,3.0,1565.0,Townhouse,1995.0,2860.0,820000.0,3055
94536.0,Cabrillo,3.0,3.0,1565.0,Townhouse,1995.0,,nan,3055
94536.0,Cabrillo,3.0,3.0,1565.0,Townhouse,1995.0,,nan,3055
94538.0,Irvington,3.0,3.0,1712.0,Single Family,2012.0,0.0,869661.0,3056
94538.0,Irvington,3.0,3.0,1712.0,Single Family,2012.0,2860.0,799500.0,3056
94538.0,Irvington,3.0,3.0,1712.0,Single Family,2012.0,,nan,3056
94538.0,Irvington,3.0,3.0,1712.0,Single Family,2012.0,,nan,3056
94538.0,Irvington,3.0,3.0,1712.0,Single Family,2012.0,,nan,3056
94538.0,Irvington,3.0,3.0,1712.0,Single Family,2012.0,,nan,3056
94538.0,Irvington,3.0,2.0,1425.0,Townhouse,2013.0,0.0,867343.0,3057
94538.0,Irvington,3.0,2.0,1425.0,Townhouse,2013.0,1453.0,595000.0,3057
94538.0,Irvington,3.0,2.0,1425.0,Townhouse,2013.0,2860.0,805000.0,3057
94538.0,Irvington,3.0,2.0,1425.0,Townhouse,2013.0,,nan,3057
94538.0,Irvington,3.0,2.0,1425.0,Townhouse,2013.0,,nan,3057
94538.0,Irvington,3.0,2.0,1425.0,Townhouse,2013.0,,nan,3057
94538.0,Sundale,3.0,3.0,1481.0,Single Family,1959.0,0.0,865186.0,3058
94538.0,Sundale,3.0,3.0,1481.0,Single Family,1959.0,3571.0,400000.0,3058
94538.0,Sundale,3.0,3.0,1481.0,Single Family,1959.0,2860.0,825000.0,3058
94538.0,Sundale,3.0,3.0,1481.0,Single Family,1959.0,,nan,3058
94538.0,Sundale,3.0,3.0,1481.0,Single Family,1959.0,,nan,3058
94538.0,Sundale,3.0,3.0,1481.0,Single Family,1959.0,,nan,3058
94536.0,Cabrillo,3.0,2.0,1256.0,Single Family,1965.0,0.0,875414.0,3059
94536.0,Cabrillo,3.0,2.0,1256.0,Single Family,1965.0,4735.0,502500.0,3059
94536.0,Cabrillo,3.0,2.0,1256.0,Single Family,1965.0,3834.0,700000.0,3059
94536.0,Cabrillo,3.0,2.0,1256.0,Single Family,1965.0,2891.0,795000.0,3059
94536.0,Cabrillo,3.0,2.0,1256.0,Single Family,1965.0,,nan,3059
94536.0,Cabrillo,3.0,2.0,1256.0,Single Family,1965.0,,nan,3059
94536.0,Cherry-Guardino,4.0,2.0,1409.0,Single Family,1978.0,0.0,907257.0,3060
94536.0,Cherry-Guardino,4.0,2.0,1409.0,Single Family,1978.0,8052.0,230000.0,3060
94536.0,Cherry-Guardino,4.0,2.0,1409.0,Single Family,1978.0,2891.0,823500.0,3060
94536.0,Cherry-Guardino,4.0,2.0,1409.0,Single Family,1978.0,,nan,3060
94536.0,Cherry-Guardino,4.0,2.0,1409.0,Single Family,1978.0,,nan,3060
94536.0,Cherry-Guardino,4.0,2.0,1409.0,Single Family,1978.0,,nan,3060
94555.0,Ardenwood,3.0,3.0,1783.0,Condo,1992.0,0.0,904139.0,3061
94555.0,Ardenwood,3.0,3.0,1783.0,Condo,1992.0,7319.0,270000.0,3061
94555.0,Ardenwood,3.0,3.0,1783.0,Condo,1992.0,6767.0,308000.0,3061
94555.0,Ardenwood,3.0,3.0,1783.0,Condo,1992.0,5432.0,470000.0,3061
94555.0,Ardenwood,3.0,3.0,1783.0,Condo,1992.0,5435.0,480000.0,3061
94555.0,Ardenwood,3.0,3.0,1783.0,Condo,1992.0,319.0,808000.0,3061
94538.0,Irvington,3.0,3.0,1712.0,Condo,2014.0,0.0,868906.0,3062
94538.0,Irvington,3.0,3.0,1712.0,Condo,2014.0,1125.0,741000.0,3062
94538.0,Irvington,3.0,3.0,1712.0,Condo,2014.0,319.0,799000.0,3062
94538.0,Irvington,3.0,3.0,1712.0,Condo,2014.0,,nan,3062
94538.0,Irvington,3.0,3.0,1712.0,Condo,2014.0,,nan,3062
94538.0,Irvington,3.0,3.0,1712.0,Condo,2014.0,,nan,3062
94538.0,Sundale,3.0,2.0,1358.0,Single Family,1959.0,0.0,859228.0,3063
94538.0,Sundale,3.0,2.0,1358.0,Single Family,1959.0,4797.0,500000.0,3063
94538.0,Sundale,3.0,2.0,1358.0,Single Family,1959.0,320.0,800000.0,3063
94538.0,Sundale,3.0,2.0,1358.0,Single Family,1959.0,,nan,3063
94538.0,Sundale,3.0,2.0,1358.0,Single Family,1959.0,,nan,3063
94538.0,Sundale,3.0,2.0,1358.0,Single Family,1959.0,,nan,3063
94538.0,Grimmer,3.0,2.0,1112.0,Single Family,1954.0,0.0,882332.0,3064
94538.0,Grimmer,3.0,2.0,1112.0,Single Family,1954.0,7752.0,12500.0,3064
94538.0,Grimmer,3.0,2.0,1112.0,Single Family,1954.0,6870.0,205000.0,3064
94538.0,Grimmer,3.0,2.0,1112.0,Single Family,1954.0,3827.0,610000.0,3064
94538.0,Grimmer,3.0,2.0,1112.0,Single Family,1954.0,5022.0,660000.0,3064
94538.0,Grimmer,3.0,2.0,1112.0,Single Family,1954.0,320.0,825000.0,3064
94538.0,Blacow,3.0,2.0,1347.0,Single Family,1963.0,0.0,863469.0,3065
94538.0,Blacow,3.0,2.0,1347.0,Single Family,1963.0,321.0,795000.0,3065
94538.0,Blacow,3.0,2.0,1347.0,Single Family,1963.0,,nan,3065
94538.0,Blacow,3.0,2.0,1347.0,Single Family,1963.0,,nan,3065
94538.0,Blacow,3.0,2.0,1347.0,Single Family,1963.0,,nan,3065
94538.0,Blacow,3.0,2.0,1347.0,Single Family,1963.0,,nan,3065
94536.0,Parkmont,4.0,3.0,1853.0,Single Family,1964.0,0.0,944347.0,3066
94536.0,Parkmont,4.0,3.0,1853.0,Single Family,1964.0,7480.0,220000.0,3066
94536.0,Parkmont,4.0,3.0,1853.0,Single Family,1964.0,6410.0,315000.0,3066
94536.0,Parkmont,4.0,3.0,1853.0,Single Family,1964.0,2585.0,615000.0,3066
94536.0,Parkmont,4.0,3.0,1853.0,Single Family,1964.0,321.0,825000.0,3066
94536.0,Parkmont,4.0,3.0,1853.0,Single Family,1964.0,,nan,3066
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1997.0,0.0,874541.0,3067
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1997.0,7150.0,237000.0,3067
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1997.0,5231.0,458000.0,3067
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1997.0,331.0,810000.0,3067
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1997.0,,nan,3067
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1997.0,,nan,3067
94536.0,Niles,3.0,2.5,1384.0,Single Family,1989.0,0.0,883018.0,3068
94536.0,Niles,3.0,2.5,1384.0,Single Family,1989.0,6655.0,305000.0,3068
94536.0,Niles,3.0,2.5,1384.0,Single Family,1989.0,5133.0,448000.0,3068
94536.0,Niles,3.0,2.5,1384.0,Single Family,1989.0,2546.0,542500.0,3068
94536.0,Niles,3.0,2.5,1384.0,Single Family,1989.0,3164.0,819000.0,3068
94536.0,Niles,3.0,2.5,1384.0,Single Family,1989.0,,nan,3068
94538.0,Grimmer,3.0,2.0,1314.0,Single Family,1960.0,0.0,869513.0,3069
94538.0,Grimmer,3.0,2.0,1314.0,Single Family,1960.0,7607.0,180000.0,3069
94538.0,Grimmer,3.0,2.0,1314.0,Single Family,1960.0,3225.0,810000.0,3069
94538.0,Grimmer,3.0,2.0,1314.0,Single Family,1960.0,,nan,3069
94538.0,Grimmer,3.0,2.0,1314.0,Single Family,1960.0,,nan,3069
94538.0,Grimmer,3.0,2.0,1314.0,Single Family,1960.0,,nan,3069
94555.0,Ardenwood,4.0,3.0,1477.0,Single Family,1989.0,0.0,967553.0,3070
94555.0,Ardenwood,4.0,3.0,1477.0,Single Family,1989.0,8446.0,211500.0,3070
94555.0,Ardenwood,4.0,3.0,1477.0,Single Family,1989.0,6894.0,272500.0,3070
94555.0,Ardenwood,4.0,3.0,1477.0,Single Family,1989.0,5011.0,300000.0,3070
94555.0,Ardenwood,4.0,3.0,1477.0,Single Family,1989.0,3225.0,800000.0,3070
94555.0,Ardenwood,4.0,3.0,1477.0,Single Family,1989.0,,nan,3070
94539.0,Irvington,3.0,2.0,1282.0,Single Family,1955.0,0.0,959740.0,3071
94539.0,Irvington,3.0,2.0,1282.0,Single Family,1955.0,3987.0,823000.0,3071
94539.0,Irvington,3.0,2.0,1282.0,Single Family,1955.0,3317.0,823000.0,3071
94539.0,Irvington,3.0,2.0,1282.0,Single Family,1955.0,,nan,3071
94539.0,Irvington,3.0,2.0,1282.0,Single Family,1955.0,,nan,3071
94539.0,Irvington,3.0,2.0,1282.0,Single Family,1955.0,,nan,3071
94536.0,Centerville,3.0,2.0,1380.0,Single Family,1964.0,0.0,874964.0,3072
94536.0,Centerville,3.0,2.0,1380.0,Single Family,1964.0,3348.0,808000.0,3072
94536.0,Centerville,3.0,2.0,1380.0,Single Family,1964.0,,nan,3072
94536.0,Centerville,3.0,2.0,1380.0,Single Family,1964.0,,nan,3072
94536.0,Centerville,3.0,2.0,1380.0,Single Family,1964.0,,nan,3072
94536.0,Centerville,3.0,2.0,1380.0,Single Family,1964.0,,nan,3072
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,0.0,897285.0,3073
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,1208.0,720500.0,3073
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,3348.0,809997.0,3073
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,,nan,3073
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,,nan,3073
94538.0,Irvington,3.0,4.0,1712.0,Single Family,2014.0,,nan,3073
94536.0,Centerville,3.0,2.0,1864.0,Townhouse,2005.0,0.0,898467.0,3074
94536.0,Centerville,3.0,2.0,1864.0,Townhouse,2005.0,4260.0,697500.0,3074
94536.0,Centerville,3.0,2.0,1864.0,Townhouse,2005.0,3409.0,820000.0,3074
94536.0,Centerville,3.0,2.0,1864.0,Townhouse,2005.0,,nan,3074
94536.0,Centerville,3.0,2.0,1864.0,Townhouse,2005.0,,nan,3074
94536.0,Centerville,3.0,2.0,1864.0,Townhouse,2005.0,,nan,3074
94536.0,Centerville,3.0,3.0,1717.0,Townhouse,1977.0,0.0,853894.0,3075
94536.0,Centerville,3.0,3.0,1717.0,Townhouse,1977.0,4293.0,608500.0,3075
94536.0,Centerville,3.0,3.0,1717.0,Townhouse,1977.0,2055.0,365000.0,3075
94536.0,Centerville,3.0,3.0,1717.0,Townhouse,1977.0,3438.0,793000.0,3075
94536.0,Centerville,3.0,3.0,1717.0,Townhouse,1977.0,,nan,3075
94536.0,Centerville,3.0,3.0,1717.0,Townhouse,1977.0,,nan,3075
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1996.0,0.0,880929.0,3076
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1996.0,7208.0,229000.0,3076
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1996.0,6697.0,295000.0,3076
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1996.0,4675.0,575000.0,3076
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1996.0,3855.0,630000.0,3076
94538.0,Downtown,3.0,3.0,1638.0,Townhouse,1996.0,1675.0,490000.0,3076
94538.0,South Sundale,4.0,2.0,1556.0,Single Family,1962.0,0.0,891024.0,3077
94538.0,South Sundale,4.0,2.0,1556.0,Single Family,1962.0,7086.0,272000.0,3077
94538.0,South Sundale,4.0,2.0,1556.0,Single Family,1962.0,352.0,830000.0,3077
94538.0,South Sundale,4.0,2.0,1556.0,Single Family,1962.0,,nan,3077
94538.0,South Sundale,4.0,2.0,1556.0,Single Family,1962.0,,nan,3077
94538.0,South Sundale,4.0,2.0,1556.0,Single Family,1962.0,,nan,3077
94539.0,East Industrial,3.0,2.0,1382.0,Condo,2009.0,0.0,nan,3078
94539.0,East Industrial,3.0,2.0,1382.0,Condo,2009.0,3013.0,498000.0,3078
94539.0,East Industrial,3.0,2.0,1382.0,Condo,2009.0,355.0,817000.0,3078
94539.0,East Industrial,3.0,2.0,1382.0,Condo,2009.0,355.0,817000.0,3078
94539.0,East Industrial,3.0,2.0,1382.0,Condo,2009.0,,nan,3078
94539.0,East Industrial,3.0,2.0,1382.0,Condo,2009.0,,nan,3078
94538.0,Blacow,3.0,2.0,1395.0,Single Family,1961.0,0.0,897595.0,3079
94538.0,Blacow,3.0,2.0,1395.0,Single Family,1961.0,356.0,805000.0,3079
94538.0,Blacow,3.0,2.0,1395.0,Single Family,1961.0,,nan,3079
94538.0,Blacow,3.0,2.0,1395.0,Single Family,1961.0,,nan,3079
94538.0,Blacow,3.0,2.0,1395.0,Single Family,1961.0,,nan,3079
94538.0,Blacow,3.0,2.0,1395.0,Single Family,1961.0,,nan,3079
94538.0,Irvington,3.0,3.0,1292.0,Condo,2007.0,0.0,859149.0,3080
94538.0,Irvington,3.0,3.0,1292.0,Condo,2007.0,2413.0,535000.0,3080
94538.0,Irvington,3.0,3.0,1292.0,Condo,2007.0,360.0,810000.0,3080
94538.0,Irvington,3.0,3.0,1292.0,Condo,2007.0,,nan,3080
94538.0,Irvington,3.0,3.0,1292.0,Condo,2007.0,,nan,3080
94538.0,Irvington,3.0,3.0,1292.0,Condo,2007.0,,nan,3080
94538.0,Downtown,3.0,3.0,1430.0,Condo,1998.0,0.0,873731.0,3081
94538.0,Downtown,3.0,3.0,1430.0,Condo,1998.0,6690.0,261000.0,3081
94538.0,Downtown,3.0,3.0,1430.0,Condo,1998.0,5231.0,448000.0,3081
94538.0,Downtown,3.0,3.0,1430.0,Condo,1998.0,362.0,810000.0,3081
94538.0,Downtown,3.0,3.0,1430.0,Condo,1998.0,,nan,3081
94538.0,Downtown,3.0,3.0,1430.0,Condo,1998.0,,nan,3081
94538.0,Irvington,3.0,3.0,1414.0,Townhouse,2002.0,0.0,879876.0,3082
94538.0,Irvington,3.0,3.0,1414.0,Townhouse,2002.0,5403.0,443500.0,3082
94538.0,Irvington,3.0,3.0,1414.0,Townhouse,2002.0,454.0,790000.0,3082
94538.0,Irvington,3.0,3.0,1414.0,Townhouse,2002.0,366.0,825000.0,3082
94538.0,Irvington,3.0,3.0,1414.0,Townhouse,2002.0,,nan,3082
94538.0,Irvington,3.0,3.0,1414.0,Townhouse,2002.0,,nan,3082
94536.0,Niles,3.0,2.0,1187.0,Single Family,1985.0,0.0,849344.0,3083
94536.0,Niles,3.0,2.0,1187.0,Single Family,1985.0,7145.0,249500.0,3083
94536.0,Niles,3.0,2.0,1187.0,Single Family,1985.0,2179.0,445000.0,3083
94536.0,Niles,3.0,2.0,1187.0,Single Family,1985.0,366.0,830000.0,3083
94536.0,Niles,3.0,2.0,1187.0,Single Family,1985.0,,nan,3083
94536.0,Niles,3.0,2.0,1187.0,Single Family,1985.0,,nan,3083
94538.0,Sundale,3.0,2.0,1500.0,Single Family,1960.0,0.0,861125.0,3084
94538.0,Sundale,3.0,2.0,1500.0,Single Family,1960.0,487.0,635000.0,3084
94538.0,Sundale,3.0,2.0,1500.0,Single Family,1960.0,366.0,830000.0,3084
94538.0,Sundale,3.0,2.0,1500.0,Single Family,1960.0,,nan,3084
94538.0,Sundale,3.0,2.0,1500.0,Single Family,1960.0,,nan,3084
94538.0,Sundale,3.0,2.0,1500.0,Single Family,1960.0,,nan,3084
94538.0,Sundale,4.0,2.0,1696.0,Single Family,1961.0,0.0,901213.0,3085
94538.0,Sundale,4.0,2.0,1696.0,Single Family,1961.0,5403.0,472500.0,3085
94538.0,Sundale,4.0,2.0,1696.0,Single Family,1961.0,4788.0,705000.0,3085
94538.0,Sundale,4.0,2.0,1696.0,Single Family,1961.0,3500.0,800000.0,3085
94538.0,Sundale,4.0,2.0,1696.0,Single Family,1961.0,,nan,3085
94538.0,Sundale,4.0,2.0,1696.0,Single Family,1961.0,,nan,3085
94538.0,Irvington,3.0,2.5,1748.0,Townhouse,1980.0,0.0,857153.0,3086
94538.0,Irvington,3.0,2.5,1748.0,Townhouse,1980.0,6862.0,285000.0,3086
94538.0,Irvington,3.0,2.5,1748.0,Townhouse,1980.0,4974.0,405000.0,3086
94538.0,Irvington,3.0,2.5,1748.0,Townhouse,1980.0,3500.0,820000.0,3086
94538.0,Irvington,3.0,2.5,1748.0,Townhouse,1980.0,,nan,3086
94538.0,Irvington,3.0,2.5,1748.0,Townhouse,1980.0,,nan,3086
94555.0,Ardenwood,3.0,3.0,1324.0,Single Family,1988.0,0.0,896675.0,3087
94555.0,Ardenwood,3.0,3.0,1324.0,Single Family,1988.0,7388.0,245000.0,3087
94555.0,Ardenwood,3.0,3.0,1324.0,Single Family,1988.0,2996.0,445000.0,3087
94555.0,Ardenwood,3.0,3.0,1324.0,Single Family,1988.0,3530.0,812000.0,3087
94555.0,Ardenwood,3.0,3.0,1324.0,Single Family,1988.0,,nan,3087
94555.0,Ardenwood,3.0,3.0,1324.0,Single Family,1988.0,,nan,3087
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,0.0,862713.0,3088
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,4659.0,425000.0,3088
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,1430.0,515000.0,3088
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,3622.0,820000.0,3088
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,,nan,3088
94538.0,Irvington,3.0,1.5,1056.0,Single Family,1957.0,,nan,3088
94536.0,Cherry-Guardino,3.0,3.0,1500.0,Single Family,1987.0,0.0,930209.0,3089
94536.0,Cherry-Guardino,3.0,3.0,1500.0,Single Family,1987.0,3996.0,704500.0,3089
94536.0,Cherry-Guardino,3.0,3.0,1500.0,Single Family,1987.0,3653.0,829000.0,3089
94536.0,Cherry-Guardino,3.0,3.0,1500.0,Single Family,1987.0,,nan,3089
94536.0,Cherry-Guardino,3.0,3.0,1500.0,Single Family,1987.0,,nan,3089
94536.0,Cherry-Guardino,3.0,3.0,1500.0,Single Family,1987.0,,nan,3089
94536.0,Cabrillo,3.0,2.0,1549.0,Single Family,1954.0,0.0,nan,3090
94536.0,Cabrillo,3.0,2.0,1549.0,Single Family,1954.0,7747.0,177000.0,3090
94536.0,Cabrillo,3.0,2.0,1549.0,Single Family,1954.0,7495.0,177000.0,3090
94536.0,Cabrillo,3.0,2.0,1549.0,Single Family,1954.0,3878.0,440000.0,3090
